hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,20,2016,September,37,4,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,0,Transient,187.5,1,1,Check-Out,2016-09-08
City Hotel,0,72,2016,November,46,10,0,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,106.5,0,0,Check-Out,2016-11-13
Resort Hotel,0,25,2015,December,52,22,0,1,2,0.0,1,BB,MAR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,46.4,0,3,Check-Out,2015-12-23
City Hotel,0,0,2016,May,21,19,0,1,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0,Transient,210.0,0,0,Check-Out,2016-05-20
City Hotel,0,93,2017,April,17,24,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,123.75,0,0,Check-Out,2017-04-28
Resort Hotel,0,165,2015,September,40,29,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,0,Transient,44.5,0,0,Check-Out,2015-10-06
City Hotel,1,74,2016,November,45,4,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,109.8,0,0,Canceled,2016-10-26
City Hotel,0,63,2017,May,20,19,0,2,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,144.0,0,2,Check-Out,2017-05-21
Resort Hotel,0,3,2017,January,4,28,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,72.0,0,1,Check-Out,2017-01-30
Resort Hotel,0,12,2016,October,42,15,0,1,1,0.0,0,BB,PRT,Complementary,Corporate,0,0,0,A,D,0,No Deposit,14.0,0,Transient,0.0,0,0,Check-Out,2016-10-16
City Hotel,0,0,2015,August,33,13,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,148.67,0,0,Check-Out,2015-08-16
City Hotel,0,91,2016,August,32,6,2,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,133.2,0,0,Check-Out,2016-08-09
City Hotel,0,4,2017,January,2,10,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,10,A,A,0,No Deposit,14.0,0,Transient,65.0,0,1,Check-Out,2017-01-13
City Hotel,1,65,2016,November,47,19,2,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,82.13,0,1,Canceled,2016-09-21
City Hotel,0,142,2016,April,18,29,0,2,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,0,Transient-Party,0.0,0,0,Check-Out,2016-05-01
City Hotel,0,24,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,157.0,0,Transient,94.93,0,0,Check-Out,2016-12-11
Resort Hotel,0,4,2017,April,14,7,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,85.0,0,3,Check-Out,2017-04-08
City Hotel,0,3,2015,September,37,7,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0,Contract,130.33,0,2,Check-Out,2015-09-10
City Hotel,0,21,2016,October,41,4,0,2,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0,Transient,169.0,0,1,Check-Out,2016-10-06
City Hotel,0,296,2017,May,18,1,1,0,1,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,93.5,0,1,Check-Out,2017-05-02
City Hotel,0,41,2017,May,20,16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,F,0,No Deposit,14.0,0,Transient,95.0,0,0,Check-Out,2017-05-17
City Hotel,1,96,2015,July,30,19,3,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10.0,0,Transient,80.7,0,0,Canceled,2015-06-29
City Hotel,1,159,2017,June,26,29,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,120.06,0,0,Canceled,2017-01-30
City Hotel,0,27,2016,October,43,17,1,2,2,0.0,0,HB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,177.0,0,2,Check-Out,2016-10-20
City Hotel,1,255,2016,September,38,12,1,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0,Transient,100.3,0,0,Canceled,2016-04-08
City Hotel,0,203,2017,July,31,31,3,7,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,170.0,0,1,Check-Out,2017-08-10
City Hotel,0,1,2015,September,40,29,0,2,1,0.0,0,BB,IRL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,92.0,0,Transient-Party,85.0,0,0,Check-Out,2015-10-01
City Hotel,1,198,2016,May,21,20,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1.0,98,Transient-Party,57.5,0,0,Canceled,2016-03-22
Resort Hotel,0,33,2016,March,13,25,0,2,3,0.0,0,FB,PRT,Direct,Direct,0,0,0,C,C,3,No Deposit,14.0,0,Transient,127.0,0,1,Check-Out,2016-03-27
City Hotel,0,75,2016,February,8,20,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0,Transient,60.0,0,0,Check-Out,2016-02-24
Resort Hotel,0,134,2017,August,31,1,2,10,2,0.0,0,BB,PRT,Direct,Direct,0,0,2,F,F,0,No Deposit,250.0,0,Transient,223.5,1,4,Check-Out,2017-08-13
City Hotel,1,173,2017,July,30,24,1,5,2,1.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,148.5,0,2,No-Show,2017-07-24
City Hotel,1,17,2016,August,34,19,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,136.0,0,1,Canceled,2016-08-15
City Hotel,0,19,2015,July,30,25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,0,Transient-Party,62.0,0,0,Check-Out,2015-07-29
City Hotel,1,199,2016,December,53,28,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0,Transient,102.85,0,0,Canceled,2016-12-06
City Hotel,1,7,2016,September,38,11,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,0,Transient,144.14,0,1,Canceled,2016-09-10
City Hotel,1,13,2017,March,10,6,1,0,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,0,Transient,158.0,0,0,Canceled,2017-02-23
City Hotel,0,1,2015,August,34,16,2,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,0,Group,139.0,0,0,Check-Out,2015-08-19
Resort Hotel,0,234,2017,June,26,29,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0,Contract,84.8,0,0,Check-Out,2017-07-06
Resort Hotel,0,146,2015,August,35,27,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,243.0,0,Contract,58.95,0,0,Check-Out,2015-09-03
City Hotel,0,37,2017,February,5,4,2,5,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,14.0,14,Transient-Party,75.0,0,0,Check-Out,2017-02-11
Resort Hotel,0,1,2016,April,15,5,0,2,1,0.0,0,BB,UKR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,75.0,0,1,Check-Out,2016-04-07
Resort Hotel,0,43,2017,May,18,4,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient,50.0,0,0,Check-Out,2017-05-05
Resort Hotel,0,2,2016,March,12,19,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,330.0,0,Transient-Party,65.0,0,0,Check-Out,2016-03-20
City Hotel,0,28,2016,January,5,25,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,86.1,0,1,Check-Out,2016-01-28
City Hotel,0,15,2017,January,3,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,13,A,D,0,No Deposit,14.0,0,Transient,89.0,1,2,Check-Out,2017-01-19
Resort Hotel,1,44,2016,February,8,17,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,48.0,0,2,Canceled,2016-02-01
Resort Hotel,0,15,2017,February,6,11,2,1,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0,Transient,65.0,1,2,Check-Out,2017-02-14
Resort Hotel,1,88,2016,February,7,12,0,2,2,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,0,Transient-Party,68.0,0,0,Canceled,2016-02-05
City Hotel,0,17,2017,February,6,9,0,3,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0,Transient,121.66,0,0,Check-Out,2017-02-12
City Hotel,0,130,2016,June,27,28,1,5,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,4,No Deposit,7.0,0,Transient,125.51,0,2,Check-Out,2016-07-04
Resort Hotel,1,2,2016,July,30,21,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0,Transient,124.0,0,1,Canceled,2016-07-21
City Hotel,0,296,2017,May,19,13,2,3,2,0.0,0,BB,MOZ,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,467.0,0,Transient-Party,89.1,0,0,Check-Out,2017-05-18
Resort Hotel,0,16,2016,June,27,30,2,3,2,0.0,0,BB,SWE,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0,Transient,169.5,0,0,Check-Out,2016-07-05
Resort Hotel,0,194,2016,August,32,1,2,5,2,0.0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,315.0,0,Transient,116.1,0,1,Check-Out,2016-08-08
Resort Hotel,0,112,2017,February,6,5,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0,Transient,54.02,1,1,Check-Out,2017-02-12
Resort Hotel,0,112,2015,August,34,21,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,0,Transient,146.0,1,2,Check-Out,2015-08-26
Resort Hotel,0,296,2016,July,29,12,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,127.5,0,1,Check-Out,2016-07-21
Resort Hotel,0,4,2015,October,43,20,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0,Transient,56.4,1,1,Check-Out,2015-10-21
City Hotel,1,8,2015,October,41,10,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,0,Transient,62.0,0,0,Canceled,2015-10-07
City Hotel,0,5,2016,October,44,26,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient,105.0,0,0,Check-Out,2016-10-27
City Hotel,0,66,2015,November,47,17,0,4,2,0.0,1,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,81.9,0,3,Check-Out,2015-11-21
City Hotel,0,118,2017,April,17,29,1,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,130.5,0,0,Check-Out,2017-05-01
City Hotel,0,14,2015,September,36,5,1,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,115.0,0,0,Check-Out,2015-09-07
City Hotel,0,24,2016,September,39,18,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,149.0,0,2,Check-Out,2016-09-21
City Hotel,1,4,2015,September,38,16,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0,Transient,147.6,0,1,No-Show,2015-09-16
Resort Hotel,1,223,2016,September,36,1,4,10,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,0,Contract,57.8,0,0,Canceled,2016-02-18
Resort Hotel,1,108,2017,January,2,14,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,55.8,0,2,Canceled,2016-09-30
City Hotel,0,9,2016,March,10,2,0,1,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0,Transient,69.0,0,0,Check-Out,2016-03-03
Resort Hotel,0,164,2016,June,27,30,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0,Contract,70.0,0,1,Check-Out,2016-07-14
City Hotel,0,2,2016,May,21,16,1,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,89.0,0,1,Check-Out,2016-05-17
City Hotel,1,204,2017,April,16,21,0,1,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,166.0,0,1,Canceled,2016-12-16
City Hotel,0,39,2016,October,44,27,0,2,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,129.6,0,1,Check-Out,2016-10-29
City Hotel,0,67,2017,March,12,25,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,0,Transient,133.2,0,1,Check-Out,2017-03-27
City Hotel,0,2,2017,January,4,28,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,0,Transient,107.0,0,0,Check-Out,2017-01-29
City Hotel,0,2,2016,May,23,31,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,118.76,0,0,Check-Out,2016-06-04
Resort Hotel,1,109,2016,July,31,29,2,5,1,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,0,Transient,227.0,0,0,Canceled,2016-04-19
Resort Hotel,1,45,2015,July,27,2,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,0,Transient,117.81,0,0,Canceled,2015-05-18
Resort Hotel,0,1,2017,April,14,4,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,127.0,0,Transient-Party,61.6,0,0,Check-Out,2017-04-05
City Hotel,1,9,2016,February,7,12,1,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,85.0,0,1,Canceled,2016-02-07
Resort Hotel,0,0,2017,August,33,15,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,161.1,1,1,Check-Out,2017-08-16
City Hotel,0,5,2017,February,7,13,1,3,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,95.5,0,0,Check-Out,2017-02-17
Resort Hotel,0,8,2016,October,41,6,1,3,3,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,1,No Deposit,14.0,0,Transient-Party,70.0,0,0,Check-Out,2016-10-10
City Hotel,0,19,2016,December,53,28,2,5,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,0,Transient,121.2,0,2,Check-Out,2017-01-04
City Hotel,1,31,2016,April,14,2,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,117.9,0,0,Canceled,2016-03-06
City Hotel,1,48,2016,September,38,14,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,281.0,0,Transient-Party,130.0,0,0,Canceled,2016-09-06
City Hotel,1,142,2016,October,44,27,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,90.9,0,1,Canceled,2016-10-24
Resort Hotel,0,14,2016,February,6,5,0,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,177.0,0,Contract,35.0,1,0,Check-Out,2016-02-07
City Hotel,0,52,2017,January,3,21,2,3,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7.0,0,Transient,78.15,0,2,Check-Out,2017-01-26
City Hotel,0,100,2016,November,46,12,0,1,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0,Transient,79.2,0,1,Check-Out,2016-11-13
City Hotel,1,30,2016,November,45,2,4,9,1,2.0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0,Transient,186.22,0,1,Canceled,2016-10-29
Resort Hotel,0,89,2016,August,34,14,2,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,227.0,0,0,Check-Out,2016-08-19
Resort Hotel,0,0,2016,May,22,22,2,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,No Deposit,14.0,0,Transient,42.0,0,0,Check-Out,2016-05-24
City Hotel,0,16,2015,August,33,15,1,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,0,Transient-Party,104.0,0,0,Check-Out,2015-08-17
City Hotel,1,80,2017,July,28,11,0,4,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,190.0,0,1,Canceled,2017-04-23
Resort Hotel,0,1,2015,November,47,18,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,38.0,0,0,Check-Out,2015-11-20
City Hotel,1,37,2017,March,10,9,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,0,Transient,148.0,0,1,Canceled,2017-01-31
City Hotel,0,6,2015,August,34,19,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,106.0,0,2,Check-Out,2015-08-23
Resort Hotel,0,2,2016,April,16,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,B,0,No Deposit,14.0,0,Transient,42.0,0,0,Check-Out,2016-04-15
Resort Hotel,0,19,2016,November,47,15,0,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,0,Transient,30.6,0,0,Check-Out,2016-11-19
City Hotel,0,0,2016,March,14,29,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,91.0,0,Transient,79.0,0,0,Check-Out,2016-03-30
City Hotel,1,81,2017,July,31,31,1,4,3,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,0,Transient,224.0,0,2,Canceled,2017-05-12
City Hotel,0,33,2016,February,7,8,1,4,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0,Transient,75.23,0,2,Check-Out,2016-02-13
City Hotel,0,4,2016,February,8,15,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,9,A,A,0,No Deposit,14.0,0,Transient,65.0,0,1,Check-Out,2016-02-17
Resort Hotel,0,8,2016,December,49,1,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0,Transient,53.67,0,1,Check-Out,2016-12-04
City Hotel,0,47,2015,October,43,19,1,3,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,83.0,0,Transient,72.36,0,1,Check-Out,2015-10-23
City Hotel,0,59,2017,March,12,24,2,5,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,100.3,0,1,Check-Out,2017-03-31
Resort Hotel,0,247,2016,September,36,3,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,81.0,0,1,Check-Out,2016-09-10
Resort Hotel,0,141,2016,October,43,19,4,10,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,314.0,0,Transient,79.66,0,1,Check-Out,2016-11-02
Resort Hotel,0,128,2015,September,39,21,1,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240.0,0,Transient,79.0,0,1,Check-Out,2015-09-24
Resort Hotel,0,263,2017,May,19,12,2,6,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0,Transient-Party,56.0,0,2,Check-Out,2017-05-20
City Hotel,1,49,2017,June,24,12,1,3,2,0.0,1,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,0,Transient,89.1,0,0,Canceled,2017-06-07
Resort Hotel,0,171,2016,August,35,21,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0,Contract,104.55,0,0,Check-Out,2016-08-28
City Hotel,0,11,2017,March,11,18,2,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,128.0,0,0,Check-Out,2017-03-21
City Hotel,0,114,2016,August,35,22,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,0,Transient,72.25,0,0,Check-Out,2016-08-26
City Hotel,0,172,2017,July,28,15,1,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,98.1,0,0,Check-Out,2017-07-17
Resort Hotel,0,262,2017,June,25,18,3,5,3,0.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,0,Transient,113.62,0,0,Check-Out,2017-06-26
Resort Hotel,0,148,2015,August,32,5,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0,Transient,90.95,0,1,Check-Out,2015-08-12
Resort Hotel,0,66,2016,April,15,8,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240.0,0,Transient,58.0,0,1,Check-Out,2016-04-09
Resort Hotel,1,262,2016,July,28,9,4,8,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,84.15,0,2,Canceled,2015-10-28
City Hotel,1,102,2017,May,21,26,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,149.33,0,0,Canceled,2017-04-05
Resort Hotel,1,37,2016,June,23,4,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,122.14,0,0,Canceled,2016-05-11
City Hotel,0,94,2017,August,32,7,1,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,125.0,0,1,Check-Out,2017-08-09
City Hotel,0,1,2017,January,1,3,0,5,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,83.8,0,1,Check-Out,2017-01-08
City Hotel,0,3,2017,February,6,10,0,1,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,A,0,No Deposit,14.0,0,Transient,80.0,0,1,Check-Out,2017-02-11
Resort Hotel,1,185,2017,August,34,26,2,5,3,0.0,0,FB,PRT,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,5.0,0,Transient,227.0,0,0,Canceled,2017-03-06
Resort Hotel,1,198,2017,July,30,27,2,5,2,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0,Transient,227.0,0,0,Canceled,2017-05-14
City Hotel,1,167,2017,August,32,12,2,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,130.5,0,0,Canceled,2017-02-26
Resort Hotel,0,5,2016,December,50,10,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,0,Transient,86.0,1,3,Check-Out,2016-12-11
Resort Hotel,0,40,2015,August,35,29,2,3,2,0.0,0,HB,ITA,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0,Transient,142.0,0,1,Check-Out,2015-09-03
City Hotel,0,44,2017,March,10,7,0,5,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0,Transient,91.8,0,0,Check-Out,2017-03-12
City Hotel,0,120,2017,April,16,17,1,4,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0,Transient-Party,108.0,0,5,Check-Out,2017-04-22
Resort Hotel,1,1,2016,December,51,13,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,4.0,0,0,Canceled,2016-12-13
City Hotel,0,20,2016,August,36,29,1,3,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,112.25,0,1,Check-Out,2016-09-02
City Hotel,0,39,2016,March,11,12,2,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9.0,0,Transient,136.08,0,1,Check-Out,2016-03-17
City Hotel,0,86,2017,May,18,2,0,4,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0,Transient,72.42,0,1,Check-Out,2017-05-06
Resort Hotel,0,226,2016,June,27,30,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,70.88,0,2,Check-Out,2016-07-04
Resort Hotel,1,91,2016,October,43,18,0,4,2,1.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0,Transient,75.5,0,0,Canceled,2016-07-21
Resort Hotel,0,56,2017,January,1,5,2,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0,Transient,34.0,0,0,Check-Out,2017-01-11
